fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2022,71,DEPT. OF HOMELESS SERVICES,2018-09-17T00:00:00.000,BROOKLYN,ASSISTANT SUPERINTENDENT OF WELFARE SHELTERS,ACTIVE,69152.00,per Annum,1820,68962.65,40.5,2002.35,6883.29
2022,71,DEPT. OF HOMELESS SERVICES,2018-09-04T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,125000.00,per Annum,1365,97280.89,0,0.00,1973.20
2022,71,DEPT. OF HOMELESS SERVICES,2016-05-02T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,60000.44,468.5,21143.15,4912.58
2022,71,DEPT. OF HOMELESS SERVICES,2005-11-28T00:00:00.000,MANHATTAN,SUPERVISING SPECIAL OFFICER,ACTIVE,64190.00,per Annum,2080,64014.08,461.75,21292.84,4144.20
2022,71,DEPT. OF HOMELESS SERVICES,2017-07-10T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,44083.00,per Annum,1820,43962.11,0,0.00,2331.04
2022,71,DEPT. OF HOMELESS SERVICES,1993-09-05T00:00:00.000,BROOKLYN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,109038.00,per Annum,1820,108739.28,0,0.00,0.00
2022,71,DEPT. OF HOMELESS SERVICES,2022-02-21T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,34834.00,per Annum,720,11089.63,15.25,376.19,557.03
2022,71,DEPT. OF HOMELESS SERVICES,1993-09-05T00:00:00.000,BROOKLYN,HUMAN RESOURCES TECHNICIAN,ACTIVE,39049.00,per Annum,1820,38942.02,2.5,54.53,797.69
2022,71,DEPT. OF HOMELESS SERVICES,2016-02-21T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,62044.58,476.25,21687.68,2365.89
2022,71,DEPT. OF HOMELESS SERVICES,2015-09-14T00:00:00.000,BROOKLYN,SPECIAL OFFICER,CEASED,32435.00,per Annum,0,0.00,0,0.00,4767.06
2022,71,DEPT. OF HOMELESS SERVICES,2015-07-27T00:00:00.000,BROOKLYN,SPECIAL OFFICER,CEASED,50207.00,per Annum,2045,49034.33,588.25,21949.71,7869.70
2022,71,DEPT. OF HOMELESS SERVICES,2018-07-09T00:00:00.000,BRONX,FRAUD INVESTIGATOR,ACTIVE,47705.00,per Annum,1820,47574.28,110.75,3754.43,2187.80
2022,71,DEPT. OF HOMELESS SERVICES,2002-08-19T00:00:00.000,MANHATTAN,MOTOR VEHICLE SUPERVISOR,ACTIVE,57976.00,per Annum,2080,57817.24,366,15878.92,4442.03
2022,71,DEPT. OF HOMELESS SERVICES,2016-02-01T00:00:00.000,BRONX,SPECIAL OFFICER,CEASED,40590.00,per Annum,1440,26207.94,327.5,9249.48,7020.84
2022,71,DEPT. OF HOMELESS SERVICES,2015-08-03T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,82400.00,per Annum,1820,82174.30,238.5,13586.76,5069.07
2022,71,DEPT. OF HOMELESS SERVICES,2005-09-12T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,107423.00,per Annum,1820,107128.59,0,0.00,2057.90
2022,71,DEPT. OF HOMELESS SERVICES,2014-07-21T00:00:00.000,BRONX,FRAUD INVESTIGATOR,ACTIVE,58741.00,per Annum,1820,59762.77,209.25,9161.49,6283.15
2022,71,DEPT. OF HOMELESS SERVICES,2016-03-07T00:00:00.000,BROOKLYN,CASEWORKER,ACTIVE,47705.00,per Annum,1722,45012.53,28.25,937.53,4802.95
2022,71,DEPT. OF HOMELESS SERVICES,2014-08-18T00:00:00.000,BROOKLYN,CARPENTER,ACTIVE,375.06,per Day,1820,97515.60,192,14801.48,0.00
2022,71,DEPT. OF HOMELESS SERVICES,2021-11-29T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,54100.00,per Annum,1015,30088.51,75,2990.77,829.45
2022,71,DEPT. OF HOMELESS SERVICES,2021-08-23T00:00:00.000,MANHATTAN,ASSOCIATE STAFF ANALYST,ACTIVE,81203.00,per Annum,1505,66964.76,8,388.90,66.00
2022,71,DEPT. OF HOMELESS SERVICES,2005-09-12T00:00:00.000,BRONX,FRAUD INVESTIGATOR,ACTIVE,58741.00,per Annum,1820,58580.08,1890.25,94415.57,8015.78
2022,71,DEPT. OF HOMELESS SERVICES,2019-09-30T00:00:00.000,BRONX,FRAUD INVESTIGATOR,ACTIVE,58741.00,per Annum,1820,45835.54,377.75,13329.98,1557.52
2022,71,DEPT. OF HOMELESS SERVICES,2002-10-07T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,44107.00,per Annum,1820,43986.27,0,0.00,1417.00
2022,71,DEPT. OF HOMELESS SERVICES,2015-01-26T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ON LEAVE,121823.00,per Annum,731.5,48829.09,0,0.00,248.90
2022,71,DEPT. OF HOMELESS SERVICES,2017-07-31T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,44083.00,per Annum,1736,32588.57,47.75,1375.32,161.79
2022,71,DEPT. OF HOMELESS SERVICES,2018-03-19T00:00:00.000,MANHATTAN,SPECIAL OFFICER,CEASED,38287.00,per Annum,1784,32126.32,937.25,26834.69,5790.92
2022,71,DEPT. OF HOMELESS SERVICES,1996-11-25T00:00:00.000,BRONX,ASSOCIATE FRAUD INVESTIGATOR,CEASED,76539.00,per Annum,0,0.00,0,-2.84,-59.93
2022,71,DEPT. OF HOMELESS SERVICES,2015-10-19T00:00:00.000,QUEENS,ASSISTANT SUPERINTENDENT OF WELFARE SHELTERS,ACTIVE,69152.00,per Annum,1820,71615.06,170.25,8095.24,1156.52
2022,71,DEPT. OF HOMELESS SERVICES,2019-01-07T00:00:00.000,MANHATTAN,EXECUTIVE PROGRAM SPECIALIST,ACTIVE,149350.00,per Annum,1820,149533.34,0,0.00,0.00
2022,71,DEPT. OF HOMELESS SERVICES,1998-05-18T00:00:00.000,BRONX,ASSOCIATE FRAUD INVESTIGATOR,ACTIVE,69238.00,per Annum,1820,69048.20,423.25,23057.68,7596.49
2022,71,DEPT. OF HOMELESS SERVICES,1997-10-20T00:00:00.000,BROOKLYN,ADMIN COMMUNITY RELATIONS SPECIALIST,CEASED,89433.00,per Annum,1082.92,69333.25,0,0.00,935.73
2022,71,DEPT. OF HOMELESS SERVICES,2007-08-27T00:00:00.000,BROOKLYN,SPECIAL OFFICER,ACTIVE,50207.00,per Annum,2080,50069.50,307.25,11452.89,8123.73
2022,71,DEPT. OF HOMELESS SERVICES,2017-01-16T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,39438.00,per Annum,2000,37328.73,503.5,14445.05,7088.43
2022,71,DEPT. OF HOMELESS SERVICES,2018-03-05T00:00:00.000,BROOKLYN,COMMUNITY ASSISTANT,ACTIVE,37398.00,per Annum,1950,37295.44,78.25,2125.95,5384.21
2022,71,DEPT. OF HOMELESS SERVICES,2017-03-13T00:00:00.000,MANHATTAN,SPECIAL OFFICER,CEASED,32426.00,per Annum,0,-1299.13,0,-8.55,1571.65
2022,71,DEPT. OF HOMELESS SERVICES,2017-09-05T00:00:00.000,MANHATTAN,ASSOCIATE STAFF ANALYST,CEASED,78838.00,per Annum,0,2666.88,0,0.00,0.00
2022,71,DEPT. OF HOMELESS SERVICES,2021-09-20T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,36390.00,per Annum,1365,27217.71,0,0.00,0.00
2022,71,DEPT. OF HOMELESS SERVICES,2016-02-22T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,CEASED,47634.00,per Annum,840,14237.93,0,0.00,0.00
2022,71,DEPT. OF HOMELESS SERVICES,2014-06-16T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,62044.58,99,4092.73,1497.64
2022,71,DEPT. OF HOMELESS SERVICES,2016-03-07T00:00:00.000,BRONX,SPECIAL OFFICER,ACTIVE,40590.00,per Annum,2080,40132.78,102.25,3035.95,4174.89
2022,71,DEPT. OF HOMELESS SERVICES,2012-12-10T00:00:00.000,BROOKLYN,COMMUNITY ASSISTANT,ACTIVE,37398.00,per Annum,1950,37295.44,332,9481.45,6939.96
2022,71,DEPT. OF HOMELESS SERVICES,1993-09-05T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,CEASED,69333.00,per Annum,1777.2,67517.00,0,0.00,1383.68
2022,71,DEPT. OF HOMELESS SERVICES,2008-01-22T00:00:00.000,BROOKLYN,SUPERVISING SPECIAL OFFICER,ON LEAVE,55853.00,per Annum,2080,55700.06,183,7342.74,8420.29
2022,71,DEPT. OF HOMELESS SERVICES,2002-09-23T00:00:00.000,BROOKLYN,ASSISTANT SUPERINTENDENT OF WELFARE SHELTERS,CEASED,69176.00,per Annum,0,0.00,0,0.00,2149.84
2022,71,DEPT. OF HOMELESS SERVICES,2015-12-07T00:00:00.000,MANHATTAN,SPECIAL OFFICER,CEASED,32435.00,per Annum,0,0.00,0,0.00,481.36
2022,71,DEPT. OF HOMELESS SERVICES,2021-05-03T00:00:00.000,MANHATTAN,CITY RESEARCH SCIENTIST,ACTIVE,104909.00,per Annum,1820,104621.66,0,0.00,48.75
2022,71,DEPT. OF HOMELESS SERVICES,2022-06-13T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,35,1193.16,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2018-08-20T00:00:00.000,BROOKLYN,COMPUTER ASSOCIATE,ACTIVE,89520.00,per Annum,1820,89274.64,0,0.00,3790.64
2022,858,DEPT OF INFO TECH & TELECOMM,2019-12-02T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,40345.00,per Annum,1820,35864.37,0,0.00,204.54
2022,858,DEPT OF INFO TECH & TELECOMM,2018-10-01T00:00:00.000,BROOKLYN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,87577.00,per Annum,1820,91808.01,14,782.67,2611.99
2022,858,DEPT OF INFO TECH & TELECOMM,2016-10-17T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ON LEAVE,86305.00,per Annum,343,31918.11,0,0.00,131.73
2022,858,DEPT OF INFO TECH & TELECOMM,2003-06-07T00:00:00.000,MANHATTAN,RADIO AND TELEVISION OPERATOR,ACTIVE,30.18,per Hour,1040,31387.20,0,0.00,881.64
2022,858,DEPT OF INFO TECH & TELECOMM,2004-07-01T00:00:00.000,BROOKLYN,CERTIFIED IT ADMINISTRATOR,ACTIVE,94244.00,per Annum,1820,93985.84,0,0.00,14707.95
2022,858,DEPT OF INFO TECH & TELECOMM,2014-12-22T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,CEASED,119083.00,per Annum,1524.13,99450.78,0,0.00,4425.74
2022,858,DEPT OF INFO TECH & TELECOMM,2010-07-12T00:00:00.000,BROOKLYN,COMPUTER SYSTEMS MANAGER,ACTIVE,89372.00,per Annum,1820,89127.21,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2011-06-13T00:00:00.000,BROOKLYN,CERTIFIED IT ADMINISTRATOR,ACTIVE,118601.00,per Annum,1820,118276.08,0,0.00,2775.24
2022,858,DEPT OF INFO TECH & TELECOMM,2017-01-30T00:00:00.000,BROOKLYN,COMPUTER OPERATIONS MANAGER,ACTIVE,123537.00,per Annum,1820,123198.65,0,0.00,8.25
2022,858,DEPT OF INFO TECH & TELECOMM,2020-01-27T00:00:00.000,MANHATTAN,TELECOMMUNICATION MANAGER,ACTIVE,130000.00,per Annum,1820,129643.80,0,0.00,2490.40
2022,858,DEPT OF INFO TECH & TELECOMM,2009-10-19T00:00:00.000,BROOKLYN,COMPUTER SYSTEMS MANAGER,ACTIVE,169923.00,per Annum,1820,169457.35,0,0.00,3896.95
2022,858,DEPT OF INFO TECH & TELECOMM,2016-03-28T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,127243.00,per Annum,1820,126894.30,0,0.00,5782.62
2022,858,DEPT OF INFO TECH & TELECOMM,2010-08-30T00:00:00.000,MANHATTAN,BUSINESS PROMOTION COORDINATOR,ACTIVE,69098.00,per Annum,1820,68908.59,0,0.00,9673.31
2022,858,DEPT OF INFO TECH & TELECOMM,2022-01-18T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,35083.00,per Annum,763,14533.02,0,0.00,67.21
2022,858,DEPT OF INFO TECH & TELECOMM,2021-07-07T00:00:00.000,MANHATTAN,SUMMER GRADUATE INTERN,CEASED,24.73,per Hour,189,4673.97,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2007-07-30T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,CEASED,40345.00,per Annum,66.7,1474.36,0,0.00,100.71
2022,858,DEPT OF INFO TECH & TELECOMM,2003-03-17T00:00:00.000,MANHATTAN,ASSOCIATE STAFF ANALYST,ACTIVE,88941.00,per Annum,1820,105877.46,0,0.00,7505.96
2022,858,DEPT OF INFO TECH & TELECOMM,2019-12-02T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ON LEAVE,38856.00,per Annum,686,13115.19,0,0.00,649.32
2022,858,DEPT OF INFO TECH & TELECOMM,2005-01-03T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,76270.00,per Annum,1820,75698.01,9,427.13,6466.67
2022,858,DEPT OF INFO TECH & TELECOMM,2019-10-15T00:00:00.000,BROOKLYN,SENIOR IT ARCHITECT,ACTIVE,180250.00,per Annum,1820,179756.20,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2021-03-29T00:00:00.000,BROOKLYN,IT SECURITY SPECIALIST,ACTIVE,110000.00,per Annum,1820,109698.68,0,0.00,500.00
2022,858,DEPT OF INFO TECH & TELECOMM,2019-09-09T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,58710.00,per Annum,1820,58549.14,195,7153.90,257.06
2022,858,DEPT OF INFO TECH & TELECOMM,2016-02-22T00:00:00.000,MANHATTAN,COMPUTER SPECIALIST,ACTIVE,94244.00,per Annum,1820,93985.84,0,0.00,5645.62
2022,858,DEPT OF INFO TECH & TELECOMM,2016-06-13T00:00:00.000,BROOKLYN,TELECOMMUNICATIONS ASSOCIATE,CEASED,74878.00,per Annum,700,28720.31,0,0.00,2950.79
2022,858,DEPT OF INFO TECH & TELECOMM,2003-01-05T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,CEASED,85939.00,per Annum,350,2240.77,0,0.00,-3389.42
2022,858,DEPT OF INFO TECH & TELECOMM,2005-07-01T00:00:00.000,MANHATTAN,DIRECTOR OF TELEVISION,CEASED,21.08,per Hour,0,-392.09,0,0.00,392.09
2022,858,DEPT OF INFO TECH & TELECOMM,2020-03-16T00:00:00.000,MANHATTAN,ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR,ACTIVE,165000.00,per Annum,1820,164548.01,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2015-10-05T00:00:00.000,BROOKLYN,CERTIFIED IT ADMINISTRATOR,ACTIVE,94244.00,per Annum,1820,93985.84,0,0.00,5457.87
2022,858,DEPT OF INFO TECH & TELECOMM,2021-04-26T00:00:00.000,MANHATTAN,CYBER SECURITY ANALYST,ACTIVE,82000.00,per Annum,1820,81775.45,27.5,1570.86,19.47
2022,858,DEPT OF INFO TECH & TELECOMM,1991-04-08T00:00:00.000,BROOKLYN,COMPUTER ASSOCIATE,ACTIVE,70960.00,per Annum,1820,70765.50,52,2143.44,6459.94
2022,858,DEPT OF INFO TECH & TELECOMM,2018-05-29T00:00:00.000,BROOKLYN,COMPUTER SYSTEMS MANAGER,CEASED,115849.00,per Annum,1348.75,85617.00,0,0.00,132.00
2022,858,DEPT OF INFO TECH & TELECOMM,1998-11-09T00:00:00.000,BROOKLYN,TELECOMMUNICATIONS ASSOCIATE,ACTIVE,99554.00,per Annum,1820,99281.26,23.5,1488.95,6126.99
2022,858,DEPT OF INFO TECH & TELECOMM,2015-12-07T00:00:00.000,MANHATTAN,STAFF ANALYST,CEASED,60064.00,per Annum,0,2790.53,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2011-04-18T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,CEASED,50252.00,per Annum,1624.17,44721.86,0,0.00,533.96
2022,858,DEPT OF INFO TECH & TELECOMM,2017-10-23T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,CEASED,44083.00,per Annum,1520.85,36736.03,8,234.65,1782.84
2022,858,DEPT OF INFO TECH & TELECOMM,2008-07-14T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,117673.00,per Annum,1820,117350.49,0,0.00,1035.64
2022,858,DEPT OF INFO TECH & TELECOMM,2004-12-06T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,107495.00,per Annum,1820,106788.29,0,0.00,6048.70
2022,858,DEPT OF INFO TECH & TELECOMM,2012-12-03T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,99189.00,per Annum,1820,106504.82,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2012-07-16T00:00:00.000,MANHATTAN,ASSOCIATE STAFF ANALYST,ON LEAVE,81203.00,per Annum,1610,73056.97,0,0.00,41.25
2022,858,DEPT OF INFO TECH & TELECOMM,2022-05-31T00:00:00.000,BROOKLYN,IT SECURITY SPECIALIST,ACTIVE,140000.00,per Annum,98,7517.78,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2017-09-18T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ON LEAVE,40345.00,per Annum,420,9284.88,1,22.08,890.07
2022,858,DEPT OF INFO TECH & TELECOMM,2022-05-23T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,35083.00,per Annum,140,2690.34,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2021-07-07T00:00:00.000,MANHATTAN,SUMMER COLLEGE INTERN,CEASED,17.50,per Hour,264,4620.00,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2019-10-21T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ON LEAVE,40345.00,per Annum,1890,22389.22,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2009-05-24T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,42172.00,per Annum,1820,42056.56,0,0.00,5136.83
2022,858,DEPT OF INFO TECH & TELECOMM,2019-07-08T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,CEASED,40345.00,per Annum,717.13,13080.08,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2019-04-29T00:00:00.000,BROOKLYN,ASSISTANT COMMISSIONER,CEASED,176000.00,per Annum,1540,148514.97,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2019-07-08T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,40345.00,per Annum,1820,40161.04,3,66.25,480.24
2022,858,DEPT OF INFO TECH & TELECOMM,2022-06-06T00:00:00.000,MANHATTAN,SUMMER COLLEGE INTERN,ACTIVE,17.50,per Hour,35,612.50,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2015-01-05T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,124755.00,per Annum,1820,124413.12,0,0.00,5274.37
2022,858,DEPT OF INFO TECH & TELECOMM,2019-02-11T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,CEASED,40345.00,per Annum,1633.07,36101.91,11,298.12,473.69
2022,858,DEPT OF INFO TECH & TELECOMM,2013-08-26T00:00:00.000,BROOKLYN,TELECOMMUNICATIONS ASSOCIATE,ACTIVE,55806.00,per Annum,1820,55653.00,39,1705.44,5791.09
2022,858,DEPT OF INFO TECH & TELECOMM,2015-02-02T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,119083.00,per Annum,1820,118756.81,0,0.00,6324.37
2022,858,DEPT OF INFO TECH & TELECOMM,1999-01-19T00:00:00.000,MANHATTAN,STAFF ANALYST,CEASED,61682.00,per Annum,0,2059.35,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2022-05-23T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,35083.00,per Annum,140,2676.88,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2019-12-02T00:00:00.000,MANHATTAN,CYBER SECURITY ANALYST,ACTIVE,110000.00,per Annum,1820,105863.04,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2010-09-07T00:00:00.000,BROOKLYN,CERTIFIED IT ADMINISTRATOR,ACTIVE,118601.00,per Annum,1820,118276.08,0,0.00,6549.72
2022,858,DEPT OF INFO TECH & TELECOMM,2004-10-12T00:00:00.000,MANHATTAN,RADIO AND TELEVISION OPERATOR,ACTIVE,67285.00,per Annum,1820,67100.55,108,5385.65,11659.35
2022,858,DEPT OF INFO TECH & TELECOMM,2015-12-14T00:00:00.000,MANHATTAN,STAFF ANALYST,CEASED,60064.00,per Annum,0,1360.35,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2020-03-09T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,40345.00,per Annum,1820,39165.69,7,148.89,672.81
2022,858,DEPT OF INFO TECH & TELECOMM,2001-04-09T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,CEASED,121858.00,per Annum,0,1131.14,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,1994-06-26T00:00:00.000,MANHATTAN,SUPERVISOR OF RADIO AND TELEVISION OPERATORS,CEASED,78047.00,per Annum,553,23649.03,0,0.00,2741.96
2022,858,DEPT OF INFO TECH & TELECOMM,2018-10-22T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,40345.00,per Annum,1820,40079.73,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2019-11-18T00:00:00.000,BROOKLYN,IT SECURITY SPECIALIST,CEASED,110000.00,per Annum,852.25,51262.97,0,0.00,139.75
2022,858,DEPT OF INFO TECH & TELECOMM,2014-12-08T00:00:00.000,BROOKLYN,CERTIFIED IT ADMINISTRATOR,ACTIVE,119083.00,per Annum,1820,118756.81,6,408.45,5323.46
2022,858,DEPT OF INFO TECH & TELECOMM,2007-09-17T00:00:00.000,BROOKLYN,COMPUTER ASSOCIATE,ACTIVE,77547.00,per Annum,1820,77334.65,0,0.00,7400.72
2022,858,DEPT OF INFO TECH & TELECOMM,2019-05-13T00:00:00.000,BROOKLYN,TELECOMMUNICATIONS ASSOCIATE,ACTIVE,56650.00,per Annum,1820,56494.88,51,2314.68,4829.03
2022,858,DEPT OF INFO TECH & TELECOMM,2012-12-31T00:00:00.000,BROOKLYN,CERTIFIED IT ADMINISTRATOR,ACTIVE,113300.00,per Annum,1820,112989.50,0,0.00,5375.87
2022,858,DEPT OF INFO TECH & TELECOMM,2022-02-14T00:00:00.000,BROOKLYN,TELECOMMUNICATION MANAGER,ACTIVE,124683.00,per Annum,630,43041.24,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2020-03-09T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,40345.00,per Annum,1568,30299.90,0,0.00,596.22
2022,858,DEPT OF INFO TECH & TELECOMM,2014-01-06T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,139175.00,per Annum,1820,157651.97,0,0.00,1827.45
2022,858,DEPT OF INFO TECH & TELECOMM,2009-10-19T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,ACTIVE,185400.00,per Annum,1820,184891.99,0,0.00,3551.70
2022,858,DEPT OF INFO TECH & TELECOMM,2019-05-28T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ON LEAVE,40345.00,per Annum,56,-1229.16,0,0.00,1383.85
2022,858,DEPT OF INFO TECH & TELECOMM,2017-10-02T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,CEASED,229948.00,per Annum,0,0.00,0,0.00,24142.69
2022,858,DEPT OF INFO TECH & TELECOMM,2021-11-15T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,35083.00,per Annum,1085,20839.63,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2019-05-28T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,CEASED,40345.00,per Annum,443.1,4166.64,0,0.00,44.13
2022,858,DEPT OF INFO TECH & TELECOMM,2006-09-03T00:00:00.000,BROOKLYN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,127195.00,per Annum,1820,150118.11,0,0.00,3239.32
2022,858,DEPT OF INFO TECH & TELECOMM,2022-03-14T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,35083.00,per Annum,490,8811.14,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2022-06-06T00:00:00.000,MANHATTAN,SUMMER GRADUATE INTERN,ACTIVE,24.73,per Hour,35,865.55,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2016-10-17T00:00:00.000,BROOKLYN,COMPUTER ASSOCIATE,ACTIVE,96251.00,per Annum,1820,95987.31,0,0.00,5274.38
2022,858,DEPT OF INFO TECH & TELECOMM,2013-04-01T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,94244.00,per Annum,1820,93985.84,0,0.00,5274.37
2022,858,DEPT OF INFO TECH & TELECOMM,2018-05-21T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,ACTIVE,121116.00,per Annum,1820,120784.29,0,0.00,74.75
2022,858,DEPT OF INFO TECH & TELECOMM,2017-07-31T00:00:00.000,MANHATTAN,ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST,ACTIVE,180000.00,per Annum,1820,154375.83,0,0.00,2663.80
2022,858,DEPT OF INFO TECH & TELECOMM,2019-02-11T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,CEASED,40345.00,per Annum,1575,34508.71,0,0.00,154.58
2022,858,DEPT OF INFO TECH & TELECOMM,2019-05-28T00:00:00.000,MANHATTAN,CALL CENTER REPRESENTATIVE,ACTIVE,40345.00,per Annum,1820,39615.48,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2017-12-18T00:00:00.000,BROOKLYN,PROCUREMENT ANALYST,CEASED,91311.00,per Annum,1032.52,51660.13,0,0.00,0.00
2022,858,DEPT OF INFO TECH & TELECOMM,2018-12-10T00:00:00.000,BROOKLYN,TELECOMMUNICATIONS ASSOCIATE,ACTIVE,77250.00,per Annum,1820,77038.26,0,0.00,2457.06
2022,858,DEPT OF INFO TECH & TELECOMM,2015-01-05T00:00:00.000,BROOKLYN,CERTIFIED IT DEVELOPER,CEASED,96134.00,per Annum,841.17,44309.41,0,0.00,2437.71
