fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2024,836,DEPARTMENT OF FINANCE,2004-03-08T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,47200.00,per Annum,1820,45556.19,0,0.00,5523.20
2024,836,DEPARTMENT OF FINANCE,2004-03-22T00:00:00.000,BROOKLYN,CLERICAL ASSOCIATE,ACTIVE,50968.00,per Annum,1820,48804.81,0,0.00,5479.45
2024,836,DEPARTMENT OF FINANCE,2004-03-29T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,51917.00,per Annum,1820,47395.64,0,0.00,5446.49
2024,836,DEPARTMENT OF FINANCE,2019-04-22T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66672.00,per Annum,1820,69102.78,9,343.37,5382.39
2024,836,DEPARTMENT OF FINANCE,2019-04-15T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59588.00,per Annum,1820,61761.13,0,166.63,5372.48
2024,836,DEPARTMENT OF FINANCE,2009-10-19T00:00:00.000,MANHATTAN,CERTIFIED IT ADMINISTRATOR,CEASED,167563.00,per Annum,1772.27,157565.82,0,0.00,5366.66
2024,836,DEPARTMENT OF FINANCE,2004-03-21T00:00:00.000,BROOKLYN,CLERICAL ASSOCIATE,ACTIVE,61793.00,per Annum,1820,57468.81,0,0.00,5354.42
2024,836,DEPARTMENT OF FINANCE,2023-07-31T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66672.00,per Annum,1610,50430.06,0,0.00,5089.36
2024,836,DEPARTMENT OF FINANCE,2014-03-31T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,86561.00,per Annum,1400,64150.60,0,0.00,5065.20
2024,836,DEPARTMENT OF FINANCE,2004-03-15T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59648.00,per Annum,1820,60508.41,0,0.00,5044.94
2024,836,DEPARTMENT OF FINANCE,1994-07-01T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,92851.00,per Annum,1820,95269.95,108.75,7301.25,4966.62
2024,836,DEPARTMENT OF FINANCE,2013-04-08T00:00:00.000,MANHATTAN,TAX MAP CARTOGRAPHER,ACTIVE,80981.00,per Annum,1820,78155.32,6.5,282.53,4951.05
2024,836,DEPARTMENT OF FINANCE,1994-05-12T00:00:00.000,MANHATTAN,COMPUTER ASSOCIATE,ACTIVE,83739.00,per Annum,1820,74291.90,13,554.74,4924.33
2024,836,DEPARTMENT OF FINANCE,1989-09-11T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,98543.00,per Annum,1820,101692.26,0,0.00,4914.49
2024,836,DEPARTMENT OF FINANCE,2011-07-05T00:00:00.000,MANHATTAN,ADMINISTRATIVE TAX AUDITOR,ACTIVE,125360.00,per Annum,1820,109828.05,0,0.00,4900.66
2024,836,DEPARTMENT OF FINANCE,1987-02-11T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,107850.00,per Annum,1820,111508.75,0,227.43,4890.12
2024,836,DEPARTMENT OF FINANCE,1982-01-27T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59648.00,per Annum,1820,60508.41,0,0.00,4846.95
2024,836,DEPARTMENT OF FINANCE,2004-03-01T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66702.00,per Annum,1820,67473.06,0,0.00,4846.94
2024,836,DEPARTMENT OF FINANCE,2015-04-27T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,129001.00,per Annum,1820,134754.24,0,0.00,4833.37
2024,836,DEPARTMENT OF FINANCE,2019-03-18T00:00:00.000,BRONX,DEPUTY CITY SHERIFF - NON-SPVR,ACTIVE,68144.00,per Annum,2080,66778.34,526.25,25581.23,4728.18
2024,836,DEPARTMENT OF FINANCE,2014-11-03T00:00:00.000,QUEENS,DEPUTY CITY SHERIFF - NON-SPVR,ACTIVE,92073.00,per Annum,2080,91578.88,431,29780.40,4725.18
2024,836,DEPARTMENT OF FINANCE,2019-07-22T00:00:00.000,RICHMOND,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,73758.00,per Annum,1820,73059.61,0,58.03,4724.65
2024,836,DEPARTMENT OF FINANCE,2004-03-15T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59648.00,per Annum,1820,53974.61,0,0.00,4598.35
2024,836,DEPARTMENT OF FINANCE,2011-12-19T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,109601.00,per Annum,1820,118231.42,0,0.00,4440.69
2024,836,DEPARTMENT OF FINANCE,2019-04-07T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,93310.00,per Annum,1820,98686.62,0,0.00,4402.20
2024,836,DEPARTMENT OF FINANCE,2013-07-22T00:00:00.000,MANHATTAN,CHIEF TAX COMPLIANCE OFFICER,ACTIVE,241356.00,per Annum,1820,248413.62,0,0.00,4377.00
2024,836,DEPARTMENT OF FINANCE,2006-06-05T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,56112.00,per Annum,1820,54161.74,0,0.00,4350.49
2024,836,DEPARTMENT OF FINANCE,2004-03-29T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,51407.00,per Annum,1820,49618.31,0,0.00,4350.49
2024,836,DEPARTMENT OF FINANCE,2014-07-21T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,111244.00,per Annum,1820,117845.85,0,0.00,4333.94
2024,836,DEPARTMENT OF FINANCE,2018-01-22T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,93998.00,per Annum,1820,99183.21,0,0.00,4327.95
2024,836,DEPARTMENT OF FINANCE,2012-05-07T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,106982.00,per Annum,1820,110883.61,0,63.69,4281.86
2024,836,DEPARTMENT OF FINANCE,2007-08-20T00:00:00.000,MANHATTAN,EXAMINER OF ACCOUNTS,ACTIVE,144627.00,per Annum,1820,145394.93,0,37.33,4158.40
2024,836,DEPARTMENT OF FINANCE,2017-06-05T00:00:00.000,MANHATTAN,ADMINISTRATIVE LABOR RELATIONS ANALYST,ACTIVE,181596.00,per Annum,1820,188817.67,0,0.00,4000.00
2024,836,DEPARTMENT OF FINANCE,2006-07-31T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,70401.00,per Annum,1820,72966.13,199.5,9433.79,7498.95
2024,836,DEPARTMENT OF FINANCE,1981-09-04T00:00:00.000,QUEENS,CITY ASSESSOR,ACTIVE,117187.00,per Annum,1820,113163.33,79.5,6517.14,7419.75
2024,836,DEPARTMENT OF FINANCE,2014-09-15T00:00:00.000,QUEENS,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66798.00,per Annum,1820,63722.71,0,0.00,7414.20
2024,836,DEPARTMENT OF FINANCE,2014-06-16T00:00:00.000,MANHATTAN,TELECOMMUNICATIONS ASSOCIATE,ACTIVE,66634.00,per Annum,1820,64323.01,335.75,15814.30,6705.30
2024,836,DEPARTMENT OF FINANCE,2012-01-17T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,86774.00,per Annum,1820,78143.69,0,0.00,6718.86
2024,836,DEPARTMENT OF FINANCE,2013-08-12T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66672.00,per Annum,1820,69102.78,0,0.00,6759.51
2024,836,DEPARTMENT OF FINANCE,2018-07-30T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,72945.00,per Annum,1820,74857.27,0,114.22,6793.22
2024,836,DEPARTMENT OF FINANCE,2014-07-14T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,73145.00,per Annum,1820,75542.84,178.75,8889.00,6795.38
2024,836,DEPARTMENT OF FINANCE,1984-09-24T00:00:00.000,RICHMOND,CITY ASSESSOR,ACTIVE,91544.00,per Annum,1820,88400.86,51.75,3448.80,6925.07
2024,836,DEPARTMENT OF FINANCE,2005-11-07T00:00:00.000,MANHATTAN,CERTIFIED IT ADMINISTRATOR,ACTIVE,135862.00,per Annum,1820,131174.25,124,9457.03,6968.92
2024,836,DEPARTMENT OF FINANCE,2018-09-17T00:00:00.000,MANHATTAN,ASSOCIATE FRAUD INVESTIGATOR,ACTIVE,95779.00,per Annum,1820,92490.01,0,0.00,7231.21
2024,836,DEPARTMENT OF FINANCE,1985-03-11T00:00:00.000,MANHATTAN,CITY ASSESSOR,ACTIVE,105257.00,per Annum,1820,101642.64,139,10999.54,7363.94
2024,836,DEPARTMENT OF FINANCE,1999-11-30T00:00:00.000,MANHATTAN,HEARING OFFICER,ACTIVE,61.52,per Hour,1760.32,104914.76,0,0.00,24233.28
2024,836,DEPARTMENT OF FINANCE,2013-08-12T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,ACTIVE,118712.00,per Annum,1820,125856.78,0,0.00,19325.44
2024,836,DEPARTMENT OF FINANCE,1989-05-30T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,111470.00,per Annum,1820,109335.99,16.5,1345.28,17804.31
2024,836,DEPARTMENT OF FINANCE,1987-08-10T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,93674.00,per Annum,1820,90176.30,0,0.00,16763.57
2024,836,DEPARTMENT OF FINANCE,1987-12-07T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,93674.00,per Annum,1820,90176.30,0,0.00,16763.57
2024,836,DEPARTMENT OF FINANCE,1992-08-31T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,93674.00,per Annum,1820,90176.30,0,0.00,16763.57
2024,836,DEPARTMENT OF FINANCE,2011-07-05T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,92179.00,per Annum,1820,88829.63,0,0.00,13452.61
2024,836,DEPARTMENT OF FINANCE,2016-07-25T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,92179.00,per Annum,1820,88829.63,5,280.71,13214.39
2024,836,DEPARTMENT OF FINANCE,2022-10-24T00:00:00.000,MANHATTAN,COMPUTER SPECIALIST,ACTIVE,106071.00,per Annum,1820,94749.63,32.25,1704.25,12936.99
2024,836,DEPARTMENT OF FINANCE,1995-07-09T00:00:00.000,QUEENS,SUPERVISING DEPUTY SHERIFF - AL 1 ONLY 40 HR,ACTIVE,118977.00,per Annum,1820,117148.59,1318,131529.86,12472.00
2024,836,DEPARTMENT OF FINANCE,2015-06-15T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,ACTIVE,107484.00,per Annum,1820,113953.65,0,0.00,12323.40
2024,836,DEPARTMENT OF FINANCE,2011-10-04T00:00:00.000,RICHMOND,DEPUTY CITY SHERIFF - NON-SPVR,ACTIVE,92073.00,per Annum,2080,91578.88,754,55977.68,12010.87
2024,836,DEPARTMENT OF FINANCE,1995-07-09T00:00:00.000,QUEENS,SUPERVISING DEPUTY SHERIFF - AL 1 ONLY 40 HR,ACTIVE,106620.00,per Annum,2080,105770.94,1005.25,83873.28,11923.79
2024,836,DEPARTMENT OF FINANCE,1985-07-29T00:00:00.000,MANHATTAN,ASSOCIATE STAFF ANALYST,ACTIVE,100388.00,per Annum,1820,106784.33,0,0.00,9929.66
2024,836,DEPARTMENT OF FINANCE,1987-10-19T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,93396.00,per Annum,1820,89907.96,0,0.00,9904.62
2024,836,DEPARTMENT OF FINANCE,1988-09-06T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,88242.00,per Annum,1820,84930.80,0,0.00,9904.62
2024,836,DEPARTMENT OF FINANCE,1995-03-13T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,87447.00,per Annum,1820,84162.95,0,0.00,9904.62
2024,836,DEPARTMENT OF FINANCE,1989-05-30T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,86979.00,per Annum,1820,83711.29,0,0.00,9904.62
2024,836,DEPARTMENT OF FINANCE,1994-10-24T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,86662.00,per Annum,1820,83404.98,0,0.00,9904.62
2024,836,DEPARTMENT OF FINANCE,1986-06-16T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,75987.00,per Annum,1820,73096.54,0,0.00,9904.62
2024,836,DEPARTMENT OF FINANCE,1994-07-01T00:00:00.000,QUEENS,ADMINISTRATIVE STAFF ANALYST,ACTIVE,105797.00,per Annum,1820,112382.66,61.25,5128.75,9008.73
2024,836,DEPARTMENT OF FINANCE,2016-04-18T00:00:00.000,BRONX,DEPUTY CITY SHERIFF - NON-SPVR,ACTIVE,94256.00,per Annum,2080,91662.38,1147,79757.30,9002.07
2024,836,DEPARTMENT OF FINANCE,2005-03-21T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,73206.00,per Annum,1820,75603.90,0,0.00,8812.81
2024,836,DEPARTMENT OF FINANCE,2013-02-25T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,139578.00,per Annum,1820,147845.91,138.75,14040.73,7981.02
2024,836,DEPARTMENT OF FINANCE,2000-08-21T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,107563.00,per Annum,1820,114136.22,0,8.27,7931.42
2024,836,DEPARTMENT OF FINANCE,2014-01-26T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,108907.00,per Annum,1820,114985.31,1.25,87.39,7914.74
2024,836,DEPARTMENT OF FINANCE,1989-05-22T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,110314.00,per Annum,1820,117167.01,0,0.00,7914.48
2024,836,DEPARTMENT OF FINANCE,2008-04-07T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,90766.00,per Annum,1820,94076.42,133,7278.65,7904.83
2024,836,DEPARTMENT OF FINANCE,2012-01-17T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,CEASED,89900.00,per Annum,1197,45017.07,0,0.00,7862.91
2024,836,DEPARTMENT OF FINANCE,1999-01-19T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,63235.00,per Annum,1820,65583.78,0,224.34,7836.60
2024,836,DEPARTMENT OF FINANCE,2016-12-11T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,73788.00,per Annum,1820,73791.88,174.5,8361.97,7811.64
2024,836,DEPARTMENT OF FINANCE,1995-07-09T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,60220.00,per Annum,1820,62458.45,4,150.60,7793.25
2024,836,DEPARTMENT OF FINANCE,2007-02-25T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,95477.00,per Annum,1820,98650.64,0,816.33,7793.25
2024,836,DEPARTMENT OF FINANCE,2015-04-20T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,79246.00,per Annum,1820,82177.66,0,0.00,7793.25
2024,836,DEPARTMENT OF FINANCE,1995-09-18T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ON SEPARATION LEAVE,78806.00,per Annum,1820,81722.47,0,0.00,7793.25
2024,836,DEPARTMENT OF FINANCE,1994-07-01T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,74536.00,per Annum,1820,77296.64,0,0.00,7793.25
2024,836,DEPARTMENT OF FINANCE,1994-07-01T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,74039.00,per Annum,1820,76780.82,0,0.00,7793.25
2024,836,DEPARTMENT OF FINANCE,2007-02-20T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59618.00,per Annum,1820,61776.41,0,0.00,7793.25
2024,836,DEPARTMENT OF FINANCE,2016-07-11T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66798.00,per Annum,1820,69275.28,13.5,581.34,7792.63
2024,836,DEPARTMENT OF FINANCE,2004-03-01T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66798.00,per Annum,1820,69275.28,0,0.00,7780.81
2024,836,DEPARTMENT OF FINANCE,2019-05-13T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,CEASED,100053.00,per Annum,1330,57502.53,0,0.00,7771.28
2024,836,DEPARTMENT OF FINANCE,2016-06-20T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66733.00,per Annum,1820,68742.70,0,0.00,7757.89
2024,836,DEPARTMENT OF FINANCE,1988-09-06T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,CEASED,73422.00,per Annum,1421.72,57047.94,0,0.00,7737.30
2024,836,DEPARTMENT OF FINANCE,2018-01-02T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,CEASED,83264.00,per Annum,1610,73262.19,0,0.00,7631.26
2024,836,DEPARTMENT OF FINANCE,2016-12-12T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,77388.00,per Annum,1820,80252.50,218.5,11696.73,7583.36
2024,836,DEPARTMENT OF FINANCE,2014-08-04T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,91988.00,per Annum,1820,83403.94,0,0.00,6585.41
2024,836,DEPARTMENT OF FINANCE,2015-06-08T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,86351.00,per Annum,1820,83202.15,0,0.00,6576.22
2024,836,DEPARTMENT OF FINANCE,2023-06-05T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,73359.00,per Annum,1820,70336.67,0,0.00,6557.15
2024,836,DEPARTMENT OF FINANCE,2015-09-08T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,73167.00,per Annum,1820,70470.79,0,0.00,6511.36
2024,836,DEPARTMENT OF FINANCE,1985-09-09T00:00:00.000,MANHATTAN,COMPUTER AIDE-NON-SPVR,ACTIVE,74111.00,per Annum,1820,71542.88,0,0.00,6337.05
2024,836,DEPARTMENT OF FINANCE,2015-09-08T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,86225.00,per Annum,1820,83079.69,0,0.00,6328.77
2024,836,DEPARTMENT OF FINANCE,2016-04-18T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,86150.00,per Annum,1820,83007.14,0,0.00,6328.77
2024,836,DEPARTMENT OF FINANCE,2018-01-02T00:00:00.000,MANHATTAN,CITY TAX AUDITOR,ACTIVE,85953.00,per Annum,1820,82725.82,0,0.00,6321.79
2024,836,DEPARTMENT OF FINANCE,1994-07-01T00:00:00.000,MANHATTAN,COMPUTER SPECIALIST,ACTIVE,115207.00,per Annum,1820,111227.71,0,0.00,6306.92
2024,836,DEPARTMENT OF FINANCE,2019-04-15T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66672.00,per Annum,1820,68827.84,41.5,1730.58,6265.99
2024,836,DEPARTMENT OF FINANCE,2014-02-18T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,77451.00,per Annum,1820,79534.08,28.75,1598.68,6180.41
2024,836,DEPARTMENT OF FINANCE,1994-07-01T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,CEASED,66702.00,per Annum,1115.93,43008.75,0,0.00,5984.14
2024,836,DEPARTMENT OF FINANCE,2017-03-27T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66883.00,per Annum,1820,69019.40,9,550.26,5934.85
2024,836,DEPARTMENT OF FINANCE,2014-07-07T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59588.00,per Annum,1820,61761.13,164.25,5832.15,5928.00
2024,836,DEPARTMENT OF FINANCE,2016-08-29T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59588.00,per Annum,1820,61761.13,0,301.11,5927.89
2024,836,DEPARTMENT OF FINANCE,2001-04-02T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,64476.00,per Annum,1820,62239.17,0,0.00,5693.20
2024,836,DEPARTMENT OF FINANCE,2006-04-24T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,108791.00,per Annum,1820,115338.07,0,0.00,5655.65
2024,836,DEPARTMENT OF FINANCE,2015-09-21T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66672.00,per Annum,1820,66458.68,0,0.00,5645.62
2024,836,DEPARTMENT OF FINANCE,2019-09-09T00:00:00.000,BROOKLYN,CITY ASSESSOR,ACTIVE,79300.00,per Annum,1820,74474.66,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2012-07-16T00:00:00.000,MANHATTAN,HEARING OFFICER,ACTIVE,61.52,per Hour,1303.27,77566.29,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2019-08-13T00:00:00.000,MANHATTAN,HEARING OFFICER,ACTIVE,61.52,per Hour,1375.97,81750.85,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2017-06-05T00:00:00.000,MANHATTAN,ADMINISTRATIVE TAX AUDITOR,CEASED,121709.00,per Annum,1312,87268.74,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2016-01-04T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,CEASED,165000.00,per Annum,1120,100807.95,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2022-03-08T00:00:00.000,MANHATTAN,HEARING OFFICER,ACTIVE,61.52,per Hour,1822.8,108628.52,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2018-10-03T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,ACTIVE,121724.00,per Annum,1820,117544.76,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2017-04-17T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,ACTIVE,134179.00,per Annum,1820,129571.72,0,0.00,0.00
2024,836,DEPARTMENT OF FINANCE,2021-11-15T00:00:00.000,BROOKLYN,ASSISTANT CITY ASSESSOR,ACTIVE,57229.00,per Annum,1820,55263.73,3.25,98.84,0.00
2024,836,DEPARTMENT OF FINANCE,1987-07-06T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,CEASED,77483.00,per Annum,0,208.49,0,0.00,2.10
2024,836,DEPARTMENT OF FINANCE,2024-01-08T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,82400.00,per Annum,805,34579.24,0,0.00,16.50
2024,836,DEPARTMENT OF FINANCE,2023-07-17T00:00:00.000,MANHATTAN,MOTOR VEHICLE OPERATOR,ACTIVE,51726.00,per Annum,1920,46102.80,166,5988.82,16.50
2024,836,DEPARTMENT OF FINANCE,2019-01-22T00:00:00.000,BRONX,ASSISTANT CITY ASSESSOR,ACTIVE,57229.00,per Annum,1820,55263.73,0,0.00,17.00
2024,836,DEPARTMENT OF FINANCE,1985-01-14T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,CEASED,56602.00,per Annum,0,320.59,0,0.00,19.21
2024,836,DEPARTMENT OF FINANCE,2018-12-24T00:00:00.000,RICHMOND,CITY ASSESSOR,ACTIVE,79300.00,per Annum,1820,76576.72,0,0.00,41.25
2024,836,DEPARTMENT OF FINANCE,2018-12-24T00:00:00.000,RICHMOND,CITY ASSESSOR,ACTIVE,79300.00,per Annum,1820,76576.72,9,379.26,41.43
2024,836,DEPARTMENT OF FINANCE,1989-01-09T00:00:00.000,MANHATTAN,STAFF ANALYST,CEASED,81584.00,per Annum,0,521.42,0,0.00,41.55
2024,836,DEPARTMENT OF FINANCE,2019-01-07T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,CEASED,61015.00,per Annum,0,1708.38,0,51.06,48.34
2024,836,DEPARTMENT OF FINANCE,2018-02-26T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,90629.00,per Annum,1820,87516.76,0,0.00,96.25
2024,836,DEPARTMENT OF FINANCE,2011-07-25T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,ACTIVE,140164.00,per Annum,1820,135351.57,0,0.00,98.25
2024,836,DEPARTMENT OF FINANCE,2024-05-27T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,66672.00,per Annum,105,3825.45,0,0.00,100.54
2024,836,DEPARTMENT OF FINANCE,2015-12-07T00:00:00.000,MANHATTAN,AGENCY ATTORNEY,CEASED,94310.00,per Annum,0,2581.33,0,0.00,128.23
2024,836,DEPARTMENT OF FINANCE,2012-01-17T00:00:00.000,MANHATTAN,ADMINISTRATIVE TAX AUDITOR,ACTIVE,126360.00,per Annum,1190,75081.93,0,0.00,158.94
2024,836,DEPARTMENT OF FINANCE,2023-06-05T00:00:00.000,MANHATTAN,SUMMER GRADUATE INTERN,CEASED,24.73,per Hour,329,8136.17,0,0.00,173.11
2024,836,DEPARTMENT OF FINANCE,2023-09-22T00:00:00.000,MANHATTAN,COLLEGE AIDE,CEASED,19.90,per Hour,645.05,14382.18,0,0.00,173.11
2024,836,DEPARTMENT OF FINANCE,2015-06-29T00:00:00.000,BROOKLYN,AGENCY ATTORNEY,CEASED,103727.00,per Annum,0,3944.40,0,0.00,208.17
2024,836,DEPARTMENT OF FINANCE,2022-07-05T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,ACTIVE,131127.00,per Annum,1820,126624.60,0,0.00,263.75
2024,836,DEPARTMENT OF FINANCE,2010-05-17T00:00:00.000,MANHATTAN,COMPUTER SYSTEMS MANAGER,ACTIVE,186882.00,per Annum,1820,180465.19,0,0.00,275.00
