fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-01-24T00:00:00.000,BRONX,PUBLIC HEALTH SANITARIAN,ACTIVE,72668.00,per Annum,2080,70385.74,0,0.00,2415.66
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-09-19T00:00:00.000,RICHMOND,PUBLIC HEALTH NURSE,CEASED,39.42,per Hour,450.25,18657.55,7,306.23,12003.08
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-11-07T00:00:00.000,MANHATTAN,EVIDENCE AND PROPERTY CONTROL SPECIALIST,ACTIVE,57790.00,per Annum,1820,55694.25,1,30.71,189.79
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-11-14T00:00:00.000,MANHATTAN,PUBLIC HEALTH ADVISER,ACTIVE,67113.00,per Annum,1820,61449.77,0,0.00,724.51
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-11-28T00:00:00.000,QUEENS,COMMUNITY COORDINATOR,ACTIVE,72298.00,per Annum,1820,70064.11,0,0.00,1500.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-12-12T00:00:00.000,MANHATTAN,COLLEGE AIDE,ACTIVE,16.75,per Hour,968.5,16812.03,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-01-03T00:00:00.000,BROOKLYN,COMMUNITY COORDINATOR,CEASED,74263.00,per Annum,350,14357.97,0,0.00,16.50
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-01-03T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,100904.00,per Annum,1232.75,59561.04,0,0.00,5401.73
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-01-17T00:00:00.000,QUEENS,COMMUNITY ASSISTANT,ACTIVE,46006.00,per Annum,2080,44560.84,3.75,120.04,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-11-06T00:00:00.000,QUEENS,PUBLIC HEALTH ADVISER,ACTIVE,63902.00,per Annum,1820,61928.11,0,0.00,291.80
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2021-09-20T00:00:00.000,MANHATTAN,CITY RESEARCH SCIENTIST,ACTIVE,100440.00,per Annum,1540,79219.90,0,0.00,401.96
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-01-17T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,81991.00,per Annum,1820,79457.58,0,0.00,41.25
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-10-11T00:00:00.000,QUEENS,CUSTOMER INFORMATION REPRESENTATIVE MA L 1549,ACTIVE,60932.00,per Annum,1554.02,46995.70,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-01-03T00:00:00.000,BROOKLYN,COLLEGE AIDE,ACTIVE,16.75,per Hour,1078,17994.90,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-11-09T00:00:00.000,RICHMOND,PUBLIC HEALTH NURSE,ACTIVE,40.70,per Hour,1459.5,60256.51,86,3603.44,20473.52
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-11-09T00:00:00.000,MANHATTAN,JR PHNURSE,ON LEAVE,40.36,per Hour,279,12612.01,0,0.00,21978.50
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-01-30T00:00:00.000,BROOKLYN,LABORATORY ASSOCIATE,ACTIVE,59161.00,per Annum,1610,42155.34,0,0.00,4500.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-08-24T00:00:00.000,QUEENS,CITY MEDICAL SPECIALIST,CEASED,95.51,per Hour,283.58,52257.22,0,0.00,17501.58
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-07-01T00:00:00.000,BROOKLYN,CITY MEDICAL EXAMINER,ACTIVE,268931.00,per Annum,2080,280491.17,324,41123.11,14490.16
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-05-26T00:00:00.000,MANHATTAN,ASSOCIATE LABORATORY MICROBIOLOGIST,ACTIVE,82962.00,per Annum,1820,85088.12,0,0.00,3000.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-03-09T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,100904.00,per Annum,1820,97757.70,0,0.00,771.60
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-02-24T00:00:00.000,QUEENS,PUBLIC HEALTH NURSE,ACTIVE,40.70,per Hour,1666,70591.66,14.5,865.58,29212.21
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-02-10T00:00:00.000,MANHATTAN,PUBLIC HEALTH NURSE,ACTIVE,97908.00,per Annum,1820,87234.19,0,0.00,8974.18
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-03-11T00:00:00.000,MANHATTAN,FAMILY PUB HEALTH NURSE,ACTIVE,103169.00,per Annum,1281,70314.88,0,0.00,7640.16
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-04-01T00:00:00.000,QUEENS,ADMINISTRATIVE ACCOUNTANT,ACTIVE,114188.00,per Annum,1820,110601.21,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-01-06T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,100904.00,per Annum,1820,99317.26,0,0.00,800.25
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-01-06T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,107882.00,per Annum,1820,103704.63,0,0.00,808.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-09-30T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,100904.00,per Annum,1820,97786.57,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-09-16T00:00:00.000,QUEENS,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,33.60,per Hour,1736,57458.40,0,0.00,3377.09
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-02-26T00:00:00.000,MANHATTAN,COMMUNITY ASSISTANT,ACTIVE,22.33,per Hour,744.03,16142.46,176.25,4023.36,1176.97
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-08-19T00:00:00.000,MANHATTAN,CRIMINALIST,ACTIVE,100544.00,per Annum,1820,97437.30,35.25,2443.49,3865.02
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-08-12T00:00:00.000,QUEENS,PUBLIC HEALTH ADVISER,ACTIVE,63019.00,per Annum,1820,61071.69,0,0.00,2277.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-08-05T00:00:00.000,MANHATTAN,PUBLIC HEALTH NURSE,ON LEAVE,97908.00,per Annum,1680,87439.67,0,0.00,8171.36
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-07-22T00:00:00.000,MANHATTAN,CUSTOMER INFORMATION REPRESENTATIVE MA L 1549,ACTIVE,51573.00,per Annum,1820,49979.96,21,608.58,5640.84
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-07-01T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,52.07,per Hour,1736,87742.44,0,0.00,4669.49
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-06-24T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,CEASED,39.78,per Hour,0,876.96,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-09-19T00:00:00.000,QUEENS,ECONOMIST,ACTIVE,78579.00,per Annum,1820,74322.81,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-08-22T00:00:00.000,MANHATTAN,CRIMINALIST,CEASED,62014.00,per Annum,910,31018.50,23.25,911.60,145.22
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-08-08T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,81991.00,per Annum,1820,79415.15,0,0.00,324.14
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-07-05T00:00:00.000,MANHATTAN,CITY RESEARCH SCIENTIST,ACTIVE,100904.00,per Annum,1820,97786.57,0,0.00,218.98
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1989-05-22T00:00:00.000,MANHATTAN,SUPERVISING PUBLIC HEALTH ADVISER,ACTIVE,72971.00,per Annum,1820,70694.04,54,2275.38,6243.38
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1985-01-14T00:00:00.000,BROOKLYN,SENIOR MEDICAL SPECIALIST,CEASED,92.73,per Hour,-70,16383.48,0,0.00,6383.02
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2002-07-01T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,53980.00,per Annum,1820,52290.07,0,0.00,5696.52
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-10-31T00:00:00.000,BROOKLYN,PUBLIC HEALTH ASSISTANT,ACTIVE,23.48,per Hour,1679,38268.67,0,0.00,4073.35
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1988-04-24T00:00:00.000,MANHATTAN,MAINTENANCE WORKER,ACTIVE,280.48,per Day,2080,71767.98,2459.75,127159.18,8764.36
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1997-03-24T00:00:00.000,QUEENS,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,57459.00,per Annum,1820,55661.07,0,0.00,5696.52
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2011-05-16T00:00:00.000,QUEENS,DIRECTOR,ACTIVE,135551.00,per Annum,1820,131105.56,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1989-05-01T00:00:00.000,MANHATTAN,HEALTH SERVICES MANAGER,ACTIVE,154330.00,per Annum,1820,149045.64,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2011-05-16T00:00:00.000,QUEENS,SUPERVISOR II SOCIAL WORK,ACTIVE,88793.00,per Annum,1820,80800.66,0,0.00,3340.49
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1989-05-10T00:00:00.000,MANHATTAN,SUPERVISING COMPUTER SERVICE TECHNICIAN,ACTIVE,82391.00,per Annum,1820,79822.71,0,0.00,6350.72
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2014-04-07T00:00:00.000,QUEENS,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,63654.00,per Annum,1820,61027.37,1.75,120.86,5319.80
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1989-07-31T00:00:00.000,MANHATTAN,ASSOCIATE PUBLIC HEALTH SANITARIAN,ACTIVE,105854.00,per Annum,2080,102561.24,0,0.00,13571.41
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2002-07-01T00:00:00.000,QUEENS,SPEC CONSULTANT,CEASED,51.60,per Hour,112.35,5893.02,0,0.00,49.43
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1989-09-12T00:00:00.000,QUEENS,HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL II,ACTIVE,147389.00,per Annum,1820,145994.86,0,0.00,1495.87
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1995-05-08T00:00:00.000,QUEENS,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,68733.00,per Annum,1820,67535.53,16.25,726.87,1847.49
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1990-06-04T00:00:00.000,BRONX,HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I,ACTIVE,106557.00,per Annum,1820,105556.16,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,1992-04-20T00:00:00.000,MANHATTAN,ASSOCIATE PUBLIC HEALTH SANITARIAN,ACTIVE,90037.00,per Annum,2080,87232.94,0,0.00,12323.88
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-05-23T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,135434.00,per Annum,1820,131252.38,0,0.00,3168.71
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-06-06T00:00:00.000,QUEENS,SPEC CONSULTANT,ACTIVE,95392.00,per Annum,1820,92444.52,58,3672.33,3473.37
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-07-11T00:00:00.000,MANHATTAN,CRIMINALIST,ACTIVE,113759.00,per Annum,1820,110246.79,98,6954.40,6135.01
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-08-15T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,161229.00,per Annum,1820,156166.86,0,0.00,2974.64
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-08-22T00:00:00.000,MANHATTAN,PUBLIC HEALTH ASSISTANT,ACTIVE,23.48,per Hour,1645,37495.52,16,378.52,3879.36
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-09-12T00:00:00.000,BROOKLYN,PUBLIC HEALTH NURSE,CEASED,38.26,per Hour,0,0.00,0,0.00,855.07
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-10-24T00:00:00.000,MANHATTAN,ASSOCIATE CONTRACT SPECIALIST,CEASED,77910.00,per Annum,569,22608.58,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-10-17T00:00:00.000,QUEENS,ASSOCIATE PUBLIC HEALTH SANITARIAN,ACTIVE,84414.00,per Annum,2080,81762.25,8.5,545.54,7577.44
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2020-11-09T00:00:00.000,MANHATTAN,JR PHNURSE,ACTIVE,40.36,per Hour,1490,61055.12,195.75,9826.16,17890.71
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-01-09T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,CEASED,97775.00,per Annum,255.33,13834.34,0,0.00,945.98
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-01-30T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,126000.00,per Annum,1820,116531.55,0,0.00,2967.69
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-03-27T00:00:00.000,QUEENS,COMPUTER SPECIALIST,ACTIVE,64.74,per Hour,1734.3,108984.73,0,0.00,5839.66
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-04-24T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,119655.00,per Annum,1820,115958.54,0,0.00,2830.07
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-09-11T00:00:00.000,QUEENS,CITY MEDICAL SPECIALIST,ACTIVE,95.51,per Hour,1494,164940.00,2.75,614.43,11340.90
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-09-11T00:00:00.000,MANHATTAN,PUBLIC HEALTH NURSE,ACTIVE,40.70,per Hour,1691.5,71101.07,355,20216.96,27075.65
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-09-11T00:00:00.000,QUEENS,JR PHNURSE,ACTIVE,40.36,per Hour,1351,56606.40,7,346.26,19429.85
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-09-11T00:00:00.000,BROOKLYN,JR PHNURSE,CEASED,37.95,per Hour,0,0.00,0,0.00,258.06
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-09-25T00:00:00.000,QUEENS,COMMUNITY COORDINATOR,CEASED,79777.00,per Annum,0,6388.51,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-10-02T00:00:00.000,QUEENS,COMPUTER SYSTEMS MANAGER,ACTIVE,174448.00,per Annum,1820,178411.45,0,0.00,2000.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2022-02-28T00:00:00.000,MANHATTAN,MANAGEMENT AUDITOR,CEASED,86675.00,per Annum,1820,83997.25,33.5,1696.37,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2017-12-18T00:00:00.000,MANHATTAN,INSTITUTIONAL AIDE,ACTIVE,49847.00,per Annum,2080,48306.98,1272.75,45074.58,3424.54
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2025-05-19T00:00:00.000,MANHATTAN,CITY RESEARCH SCIENTIST,ACTIVE,122034.00,per Annum,140,9361.52,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-09-30T00:00:00.000,MANHATTAN,CITY RESEARCH SCIENTIST,ACTIVE,113711.00,per Annum,1820,110139.22,0,0.00,1181.63
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-02-26T00:00:00.000,MANHATTAN,JR PHNURSE,ACTIVE,40.36,per Hour,922,36992.74,61,2651.42,16445.16
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-02-26T00:00:00.000,MANHATTAN,PUBLIC HEALTH NURSE,ACTIVE,40.70,per Hour,1009.5,40811.63,2,87.37,19711.12
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-04-16T00:00:00.000,QUEENS,DIRECTOR OF PUBLIC RELATIONS,ACTIVE,173795.00,per Annum,1820,167843.86,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-06-11T00:00:00.000,QUEENS,SPECIAL ASSISTANT TO COMMISSIONER,ACTIVE,208631.00,per Annum,1820,208244.19,0,0.00,1000.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-08-06T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,106782.00,per Annum,1820,103427.71,0,0.00,1831.99
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-09-04T00:00:00.000,QUEENS,HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I,ACTIVE,106968.00,per Annum,1820,105963.19,0,0.00,24.75
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-11-05T00:00:00.000,MANHATTAN,CITY MEDICAL EXAMINER,CEASED,268931.00,per Annum,1697.83,258600.35,0,0.00,20599.92
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2018-11-05T00:00:00.000,MANHATTAN,PUBLIC HEALTH SANITARIAN,ACTIVE,72668.00,per Annum,2080,70423.33,0,0.00,5226.67
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-01-07T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,100904.00,per Annum,1820,97786.57,0,0.00,2866.25
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-02-04T00:00:00.000,QUEENS,PUBLIC HEALTH NURSE,ACTIVE,40.70,per Hour,1519,62288.64,227,10956.48,24299.10
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-02-11T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,113968.00,per Annum,1820,105087.61,0,0.00,2543.57
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2019-02-04T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,CEASED,62144.00,per Annum,0,0.00,0,0.00,38.58
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2000-11-06T00:00:00.000,MANHATTAN,EVIDENCE AND PROPERTY CONTROL SPECIALIST,ACTIVE,93733.00,per Annum,1820,90316.27,364.5,21043.18,5200.59
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2001-04-26T00:00:00.000,QUEENS,SUPERVISING PUBLIC HEALTH ADVISER,ACTIVE,78179.00,per Annum,1820,75741.11,22,1282.58,6128.04
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2002-04-15T00:00:00.000,MANHATTAN,CRIMINALIST,ACTIVE,101330.00,per Annum,1820,98184.82,190.5,12847.80,15000.18
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2002-05-08T00:00:00.000,QUEENS,SUPERVISING SPECIAL OFFICER,ACTIVE,72246.00,per Annum,1280,43334.29,198.75,10181.53,5588.14
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2002-06-03T00:00:00.000,MANHATTAN,ASSOCIATE PUBLIC HEALTH SANITARIAN,ACTIVE,92693.00,per Annum,2080,89839.34,629,16298.15,18394.51
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2002-09-23T00:00:00.000,QUEENS,HEALTH SERVICES MANAGER NON MANAGERIAL LEVEL I,ACTIVE,117823.00,per Annum,1820,116709.85,19,1236.61,1504.12
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2002-10-07T00:00:00.000,QUEENS,PUBLIC HEALTH SANITARIAN,ACTIVE,72827.00,per Annum,2080,70515.88,191.75,11335.09,11695.79
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2016-05-16T00:00:00.000,BROOKLYN,SUPERVISING PUBLIC HEALTH ADVISER,ACTIVE,72601.00,per Annum,1820,70335.88,0,0.00,5591.44
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2003-01-13T00:00:00.000,MANHATTAN,CRIMINALIST DIRECTOR OF LABORATORY,ACTIVE,249669.00,per Annum,1820,241120.25,0,0.00,1000.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2003-01-27T00:00:00.000,MANHATTAN,SUPERVISING PUBLIC HEALTH ADVISER,ACTIVE,72627.00,per Annum,1820,70411.16,0,0.00,6091.89
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2004-03-15T00:00:00.000,QUEENS,SCIENTIST,ACTIVE,80567.00,per Annum,1820,78080.41,0,35.60,5741.39
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-02-13T00:00:00.000,QUEENS,SOCIAL WORKER,ACTIVE,76677.00,per Annum,1820,67423.00,0,0.00,2347.51
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-02-27T00:00:00.000,MANHATTAN,NURSE PRACTICIONER,CEASED,68.53,per Hour,548.57,37719.27,0,0.00,1000.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-02-27T00:00:00.000,MANHATTAN,PUBLIC HEALTH NURSE,ACTIVE,40.70,per Hour,1268.98,51165.17,0,0.00,27378.60
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-03-20T00:00:00.000,BRONX,COMMUNITY COORDINATOR,CEASED,70022.00,per Annum,1588,46851.75,17,881.49,2424.74
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-04-10T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,100904.00,per Annum,1820,97786.57,0,0.00,182.06
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-04-17T00:00:00.000,QUEENS,STRATEGIC INITIATIVE SPECIALIST,CEASED,141559.00,per Annum,546,43744.46,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-04-17T00:00:00.000,QUEENS,CITY MEDICAL SPECIALIST,ACTIVE,95.51,per Hour,1757,180740.98,0,243.60,21938.97
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-05-08T00:00:00.000,MANHATTAN,INVESTIGATOR,ACTIVE,54769.00,per Annum,1820,53076.74,0,0.00,1192.95
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-06-12T00:00:00.000,MANHATTAN,CRIMINALIST,ACTIVE,64029.00,per Annum,1820,62013.15,4.25,144.26,116.87
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-06-28T00:00:00.000,QUEENS,COLLEGE AIDE,ACTIVE,18.30,per Hour,196,3586.80,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-07-17T00:00:00.000,QUEENS,PUBLIC HEALTH ADVISER,ACTIVE,58491.00,per Annum,1820,56684.04,0,0.00,1986.85
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-09-05T00:00:00.000,QUEENS,STOCK WORKER,ACTIVE,29.04,per Hour,1733.25,48579.43,0,0.00,1203.28
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-10-02T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,54769.00,per Annum,1820,53076.74,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2023-11-27T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,115309.00,per Annum,1820,111746.08,0,0.00,135.75
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-03-04T00:00:00.000,QUEENS,COLLEGE AIDE,CEASED,18.30,per Hour,87.68,1604.62,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2025-03-03T00:00:00.000,MANHATTAN,PUBLIC HEALTH SANITARIAN,ACTIVE,53132.00,per Annum,600,14895.18,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-03-18T00:00:00.000,MANHATTAN,PUBLIC HEALTH SANITARIAN,ACTIVE,53132.00,per Annum,2080,48527.68,0,0.00,95.29
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-03-04T00:00:00.000,QUEENS,COLLEGE AIDE,CEASED,19.90,per Hour,531,10566.91,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-04-01T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,112883.00,per Annum,1820,109337.18,0,0.00,80.53
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-05-20T00:00:00.000,QUEENS,CITY RESEARCH SCIENTIST,ACTIVE,81991.00,per Annum,1820,72480.68,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-06-12T00:00:00.000,QUEENS,COLLEGE AIDE,CEASED,16.50,per Hour,298.87,4931.34,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-06-12T00:00:00.000,QUEENS,COLLEGE AIDE,CEASED,17.30,per Hour,337,5830.12,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-06-17T00:00:00.000,MANHATTAN,COLLEGE AIDE,CEASED,16.50,per Hour,294,4851.00,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-06-24T00:00:00.000,BRONX,PUBLIC HEALTH SANITARIAN,CEASED,51460.00,per Annum,1480,36241.44,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-07-22T00:00:00.000,MANHATTAN,CONFIDENTIAL STRATEGY PLANNER,ACTIVE,84087.00,per Annum,1645,75478.04,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-09-16T00:00:00.000,MANHATTAN,CRIMINALIST,ACTIVE,64029.00,per Annum,1365,44208.33,37.5,1366.23,583.54
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2024-09-23T00:00:00.000,MANHATTAN,INVESTIGATOR,ACTIVE,53822.00,per Annum,1330,38082.00,0,0.00,0.00
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2000-12-12T00:00:00.000,BROOKLYN,ADMIN COMMUNITY RELATIONS SPECIALIST,ACTIVE,78778.00,per Annum,1820,78028.31,0,0.00,1495.87
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2000-10-30T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,94219.00,per Annum,1820,92597.39,0,0.00,2316.73
2025,816,DEPT OF HEALTH/MENTAL HYGIENE,2000-07-03T00:00:00.000,QUEENS,PUBLIC HEALTH ADVISER,ACTIVE,63019.00,per Annum,1820,61071.69,44,1994.90,4570.30
